"identifier","entityName","attributeName","attributeLabel","attributeDefinition","attributeUnit","propertyURI","valueURI","viewURL","query_datetime_utc"
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLongDeg",NA,"Longitude degrees at recovery","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLongMin",NA,"Longitude minutes at recovery","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecHem",NA,"Recovery hemisphere (E or W); W when longitude = 180 degrees; blanks = not reported; latitude hemisphere is not coded as all latitudes are North","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLatDeg",NA,"Latitude degrees at recovery","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLatMin",NA,"Latitude minutes at recovery","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLongDec",NA,"Release longitude","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLongDecDir",NA,"Recovery longitude and direction","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLongDec360",NA,"360 degree recovery longitude","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLongDec360Neg",NA,"360 degree recovery negative longitude","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLatDec",NA,"Recovery latitude","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecGear",NA,"Code for gear used to catch fish at recovery",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecLength",NA,"Length at recovery","millimeter",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecWt",NA,"Body weight at recovery","decigram",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecGonadWt",NA,"Gonad weight at recovery","gram",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecSex",NA,"Sex at recovery",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecSexMaturity",NA,"The sex and maturity of recovered individuals",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecYrtoRelYr",NA,"Number of years between recovery and release",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RelMaturity",NA,"Release Maturity",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecMaturity",NA,"Recovery maturity",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecScaleCardNo",NA,"Recovery scale card number",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecGenArea",NA,"General area of recovery",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecSubArea",NA,"Recovery subarea",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecContinent",NA,"Recovery continent",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecCountry",NA,"Recovery country",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecGenLocation",NA,"Recovery general location",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecRegion",NA,"Recovery region",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","RecBasin",NA,"Recovery water basin",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","DistKm",NA,"Distance between recovery and release in kilometers","kilometer",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","DistMi",NA,"Distance between recovery and release in miles","mile",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","DistNM",NA,"Distance between recovery and release in nautical miles","nauticalMile",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","Comments",NA,"Comments on recovery location",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F1542KVC","HighSeas_tag_recovery_database.csv","NPAFCYearDoc",NA,"Year and NPAFC document number where release and recovery information were reported",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1542KVC",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","fishNum",NA,"Numeric value assigned to a sample taken from a fish on a particular date","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","sampleDate",NA,"Date sample was collected",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Species",NA,"Species (common name) of sample",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Sex",NA,"Sex of fish",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Length",NA,"Length of fish","millimeter",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Weight",NA,"Weight of fish","gram",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Fresh.Water.Age",NA,"Freshwater age of fish","nominalYear",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Salt.Water.Age",NA,"Saltwater age of fish","nominalYear",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Age.Error",NA,"Description of age error: Otolith, Inverted, Regenerated, Illegible, Missing, Reabsorbed, Wrong Species, or Not Preferred",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","cardNo",NA,"Card number on which data is stored","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","District",NA,"District where sample was collected","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Sub.District",NA,"Sub district where sample was collected","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Stream",NA,"ID of stream where sample was collected","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Location",NA,"Location where sample was collected",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Mesh.Size",NA,"Mesh size, if gear is net. Many unknown character values exist in this column",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Gear",NA,"Type of gear used to collect sample",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","ASLProjectType",NA,"Type of ASL project",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Length.Measurement.Type",NA,"Type of length measurement",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","SASAP.Region",NA,"SASAP region where sample was collected",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_formatted_BristolBay.csv","Source",NA,"Data source",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","SampleNum","Sample Number","Numeric value assigned to a sample taken from a fish on a particular date.","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Species","Salmon Species","Species (common name) of sample.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Sex","Salmon Sex","Sex of salmon fish.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Length","Salmon Length","Length of salmon fish in millimeters measured from mid-eye to the fork of the tail.","millimeter",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Weight","Salmon Weight","Weight of salmon fish in grams.","gram",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","FreshwaterAge","Salmon Freshwater Age","Freshwater age of salmon fish determined by freshwater annuli (ring) counts on the fish.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","OceanAge","Salmon Saltwater Age","Saltwater age of salmon fish determined by saltwater annuli (ring) counts on the fish.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","error_code","Age Error Code","Description of age error: Otolith, Inverted, Regenerated, Illegible, Missing, Reabsorbed, Wrong Species, or Not Preferred.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","CardNum","Card Number","Card number on which data is stored.","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","LengthType","Length Measurement Type","Type of length measurement. Coded values for length measurement type codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","MeshSize","Mesh Size","Mesh size, if gear is net. Many unknown character values exist in this column.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Area","Sampling Area","The area where the sampled was collected.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","District","District Sampled","District where the sample was collected. Coded values for district codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","SubDistrict","Subdistrict sampled","The subdistrict where the sample was collected. Coded values for subdistrict codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Stream","Stream Sampled","The stream where the sample was collected. Coded values for stream location codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Location","Sampling Location","The river where the sample was collected. Coded values for sampling location codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Project","ASL Project Type","The type of ASL project. Coded values for ASL project type codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","River","River Sampled","The name of the river where the sample was collected. Coded values for river codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Gear","Gear Type","Type of gear used to collect sample. Coded values for gear type codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Mesh","Mesh Size","Mesh size in inches, if gear is net.","inch",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Type_of_length_measurement","Length Measurement Type","Type of length measurement. Coded values for length measurement type codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","tbl_AWL_IndividualFish_NealaEntered","Fake Individual Fish Data","Fake individual salmon fish data that was entered.","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","tbl_AWL_SampleEvents_NealaEntered","Fake Sample Event Data","Fake sample event data that was entered.","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Date","Date sampled","Date the salmon fish was sampled.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F15T3HRG","ASL_unformatted_BristolBay.csv","Catch.Esc","ASL Project Type","The type of ASL project. Coded values for ASL project type codes are defined in ASL_Formatting_BristolBay.R",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F15T3HRG",2020-10-08 14:24:41
"doi:10.5063/F1610XMW","AYKDBMS.csv","Location",NA,"Location where escapement survey was conducted.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1610XMW",2020-10-08 14:24:41
"doi:10.5063/F1610XMW","AYKDBMS.csv","Species",NA,"Common name of salmon species for which escapement data were collected.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1610XMW",2020-10-08 14:24:41
"doi:10.5063/F1610XMW","AYKDBMS.csv","RunType",NA,"All salmon species have migration runs that occur during the summer, but Coho have an additional fall run. Run type distinguishes these runs.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1610XMW",2020-10-08 14:24:41
"doi:10.5063/F1610XMW","AYKDBMS.csv","DailyCount",NA,"Salmon counted per day.","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1610XMW",2020-10-08 14:24:41
"doi:10.5063/F1610XMW","AYKDBMS.csv","sampleDate",NA,"Date on which the escapement survey was conducted.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1610XMW",2020-10-08 14:24:41
"doi:10.5063/F1610XMW","AYKDBMS.csv","SASAP.Region",NA,"Region where data were taken",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1610XMW",2020-10-08 14:24:41
"doi:10.5063/F1610XMW","AYKDBMS.csv","Source",NA,"Source of escapement.",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1610XMW",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","AKOATS_ID",NA,"Unique identifier assigned by UAA Alaska Center for Conservation Science","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","SiteID",NA,"Identifier from data source agency/organization - unique identification distinguishing each monitoring site",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","SourceName",NA,"Data Source agency or organization managing monitoring site",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","Contact_person",NA,"Name of key contact person for data source agency",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","Contact_email",NA,"Email for key contact person at data source agency",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","Contact_telephone",NA,"Telephone number for key contact person at data source agency",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","Latitude",NA,"Latitude of monitoring station , decimal degrees","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","Longitude",NA,"Longitude of monitoring station , decimal degrees","degree",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
"doi:10.5063/F1639N0M","SiteLevelMetadata_Simmons.csv","Coordinate_Datum",NA,"To which Horizontal Datum are the coordinates referenced (NAD83, WGS84)",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1639N0M",2020-10-08 14:24:41
